budget,id,original_language,popularity,release_date,revenue,status,title,vote_average,vote_count,release_year,return,name_collection,day,month,genre,actors,director
37000000.0,9880,en,115.000000,2001-08-03,165335153.0,Released,The Princess Diaries,6.5,1063.0,2001,4.47,The Princess Diaries Collection,Friday,August,"Comedy, Family, Romance","Anne Hathaway, Julie Andrews, Heather Matarazzo, Robert Schwartzman, HÃ©ctor Elizondo, Mandy Moore, Caroline Goodall, Erik von Detten, Sandra Oh, Patrick John Flueger, Sean O'Bryan, Kathleen Marshall, Mindy Burbano, Elizabeth Gudenrath, Kimleigh Smith, Bianca Lopez, Shannon Wilcox, Greg Lewis, Hope Alexander-Willis, Tamara Levinson, Lenore Thomas, Erik Bragg, Meredith Shevory, Anita Marie Curran, Cassie Rowell, Todd Lowe, Joe Unitas, Joel McCrary, Clare Sera, Bonnie Aarons, Darwood Chung, Julie Paris, Jeff Michalski, Erin O'Reilly, Steve Restivo, Brigitta Lauren, Jane Morris, Gary Combs, Marvin Braverman, Allan Kent, Robert Glaudini, Bill Ferrell, Joe Ross, Charles Guardino, Sparrow Heatley, Gwenda Perez, Barbara Marshall, Sam Denoff, Tracy Reiner, Daru Kawalkowski, Diane Frazen, Stanley Frazen, Barbara Nabozny, Ira Glick, Sol Rosenthal, Joe Allen Price, Willie Brown, Patrick Richwood, Terry Brown, James Brown Orleans, Rob Zylowski, Karl Makinen, Sunny Hawks, Kathy Garver, Erika Young, Ethan Sandler, Shan Elliot, Trey Carter, Bud Markowitz, Mark Thompson, Lily Marshall-Fricker, Brian Phelps, Charlotte Marshall-Fricker, Sandra Taylor, Tom Hines, Nicholle Tom, Patrick Noonan, Ali Gage, John Moran, Tanya DiFrancesco, Tonje Larsgard, Rueben Grundy, Gwen Holloway, Lori Sigrist, Terri Sigrist",Garry Marshall
90000000.0,5175,en,90.000000,2001-08-03,347325802.0,Released,Rush Hour 2,6.4,1078.0,2001,3.86,Rush Hour Collection,Friday,August,"Action, Comedy, Crime, Thriller","Chris Tucker, Jackie Chan, Zhang Ziyi, Roselyn SÃ¡nchez, Ernie Reyes, Jr., Don Cheadle, John Lone, Maggie Q, Alan King, Harris Yulin, Kenneth Tsang, Lisa LoCicero, Meiling MelanÃ§on, Lucy Lin, Cindy Lu, Jeremy Piven",Brett Ratner
0.0,17169,en,115.000000,1980-12-17,70687344.0,Released,Any Which Way You Can,6.1,95.0,1980,0.0,Philo & Clyde Collection,Wednesday,December,"Action, Adventure, Comedy","Clint Eastwood, Sondra Locke, Geoffrey Lewis, Harry Guardino, Ruth Gordon, William Smith, Michael Cavanaugh, Barry Corbin, Roy Jenson, Al Ruscio, Anne Ramsey, Fats Domino",Buddy Van Horn
30000000.0,2770,en,108.000000,2001-08-10,287553595.0,Released,American Pie 2,6.0,1375.0,2001,9.59,American Pie Collection,Friday,August,"Comedy, Romance","Jason Biggs, Thomas Ian Nicholas, Chris Klein, Seann William Scott, Eddie Kaye Thomas, Shannon Elizabeth, Alyson Hannigan, Natasha Lyonne, Tara Reid, Mena Suvari, Chris Owen, Eugene Levy, Molly Cheek, Denise Faye, Lisa Arturo, John Cho, Justin Isfeld, Eli Marienthal, Casey Affleck, Tsianina Joelson, Lacey Beeman, Bree Turner, Brian Turk, Joelle Carter, Larry Drake, Lee Garlington, Ernie Lively, Morgan Nagler, George Wyner, Matthew Frauman, Brian Lester, Nigel Gibbs, Kevin Cooney, Marilyn Brett, JoAnna Garcia, Jesse Heiman, Jack Wallace, Serah D'Laine, Nora Zehetner, Luke Edwards, Adam Brody, Steven Shenbaum, Nancy Stone, Kevin Kilner, Cole Petersen, Paityn James, Joseph D. Reitman, Mike Erwin, Robert Peters, Laurie Reeves, Jennifer Coolidge, Curt Clendenin, Marco Sanchez, Christina Cindrich, Matthew Peters, Lisa Gould, David Smigelski, Amanda Armato, Amara Balthrop-Lewis, Jay Rossi, Adam Herz, J.B. Rogers, Brett Shuttleworth, Amanda Wilmshurst, Devon Davidson, Daniel Spink, Tamia Richmond, Rachel Blasko, Derrick Harper, Kelley Schneider, Dan Andreiu, Hallie Bird, Nicole Brunner, Don 'Tex' Clark, April Florio, Marc S. Gordon, Victoria Gray, Phil Hawn, Matt Hobbie, Meagan Lopez, Sandra Luesse, Tara Rice, Elaine Szupello, Jason Tatum, Tadpole Triplett, Clyde Tull, Robert Warnack, Bryan Watkins, Steven Paul Zsenyuk",J.B. Rogers
10000000.0,8922,en,90.000000,2001-07-01,59217789.0,Released,Jeepers Creepers,6.1,731.0,2001,5.92,Jeepers Creepers Collection,Sunday,July,"Horror, Thriller","Gina Philips, Justin Long, Jonathan Breck, Patricia Belcher, Eileen Brennan, Brandon Smith, Peggy Sheffield, Jeffrey William Evans, Patrick Cherry, Jon Beshara, Avis-Marie Barnes, Steve Raulerson, Tom Tarantini, William Haze, Kim Kahana, Chris Shepardson",Victor Salva
0.0,16314,en,84.000000,1992-08-07,0.0,Released,3 Ninjas,5.5,102.0,1992,0.0,3 Ninjas Collection,Friday,August,"Action, Adventure, Comedy, Family","Victor Wong, Michael Treanor, Max Elliott Slade, Chad Power, Rand Kingsley, Alan McRae, Margarita Franco, Kate Sargeant, Joel Swetow, Professor Tanaka, Race Nelson, D.J. Harder, Baha Jackson, Scott Caudill, Fritzi Burr, Tasen Chou, Clifton Powell, Al Septien, Patrick Labyorteaux",Jon Turteltaub
0.0,18885,en,93.000000,1994-05-06,0.0,Released,3 Ninjas Kick Back,4.6,50.0,1994,0.0,3 Ninjas Collection,Friday,May,"Adventure, Action, Comedy, Family","Victor Wong, Max Elliott Slade, Sean Fox, J. Evan Bonifant, Caroline Junko King, Dustin Nguyen, Alan McRae, Margarita Franco, Jason Schombing, Angelo Tiffe, Sab Shimono, Don Stark, Kellye Nakahara, Scott Caudill, Tommy Clark, Jeremy Linson, Brian Wagner, Maital Sabban, Gino Dentie, Marcus Giamatti, Jill Ito, Michael Paciorek, Donna Marie Recco, Joey Travolta, Robert Miano, Glen Chin, Killer Khan, Shiao-Hu Tso, Kazuaki Naruse, Syunichiro Yunoki, Hachiro Yamauchi, Toshiyo Matsunaga, Yoshiko Kamiya, Katsumi Honda, Shogo Nakajima, Kyogi Kamui, Seigen Nakayama, Ãfuji, Hayabusa Tenkomori, ShinoburyÃ», Kasugia, Naoki Fuji, Takao Ito, Kensuke Goto, Yousyu Kondo, Takeshi Yamamoto, Masaki Kiryu, Hideki Chiba, Norihito Yagami, Kazuya Matsui",Charles T. Kanganis
0.0,40508,en,85.000000,1995-04-07,0.0,Released,3 Ninjas Knuckle Up,4.2,32.0,1995,0.0,3 Ninjas Collection,Friday,April,"Adventure, Action, Comedy, Family","Victor Wong, Charles Napier, Michael Treanor, Max Elliott Slade, Chad Power, Crystle Lightning, Patrick Kilpatrick, Don Shanks, Sheldon Peters Wolfchild, Nick Ramus, Donal Logue, Vincent Schiavelli, Selina Jayne, Kait Lyn Mathews, Don Stark, Dennis Holahan, Michael Hungerford, Cathy Perry, Wayne Collins Jr., Janie Melissa Gunderson, Danuel Pipoly, Amanda Nicole Power, Erin Treanor, Gary Epper, Eric Mansker, Ted Pitsis, Stuart Proud Eagle Grant, Jeff Cadiente",Shin Sang-ok
0.0,30379,en,104.000000,2001-09-07,0.0,Released,Megiddo: The Omega Code 2,3.6,8.0,2001,0.0,Omega Code Series,Friday,September,"Action, Science Fiction, Thriller","Michael York, Michael Biehn, Diane Venora, R. Lee Ermey, Udo Kier, Franco Nero, Chad Michael Murray, Guy Siner, Michael Chinyamurindi, John DeMita, Oleg Shtefanko","Brian Trenchard-Smith, Paul J. Lombardi"
0.0,35200,en,129.000000,1976-06-28,0.0,Released,The Return of a Man Called Horse,5.3,10.0,1976,0.0,A Man Called Horse Collection,Monday,June,"Action, Drama, Western","Richard Harris, Gale Sondergaard, Geoffrey Lewis, Jorge Luke, Jorge Russek, Claudio Brook, Enrique Lucero, William Lucking, Regino Herrera, Pedro DamiÃ¡n, Humberto LÃ³pez, Alberto Mariscal, Eugenia Dolores, Patricia Reyes SpÃ­ndola, Ana De Sade",Irvin Kershner
28000000.0,9398,en,89.000000,2001-09-28,60780981.0,Released,Zoolander,6.1,1363.0,2001,2.17,Zoolander Collection,Friday,September,Comedy,"Ben Stiller, Owen Wilson, Christine Taylor, Will Ferrell, Milla Jovovich, Jerry Stiller, David Duchovny, Jon Voight, Judah Friedlander, Nathan Lee Graham, Alexandre Manning, Asio Highsmith, Alexander SkarsgÃ¥rd, Donald Trump, Christian Slater, Tom Ford, Cuba Gooding Jr., Steve Kmetko, Tommy Hilfiger, Natalie Portman, Lenny Kravitz, Gwen Stefani, Heidi Klum, Mark Ronson, Paris Hilton, David Bowie, Tyson Beckford, Fred Durst, Lance Bass, Lil' Kim, Garry Shandling, Stephen Dorff, Sandra Bernhard, Claudia Schiffer, Veronica Webb, Lukas Haas, Carmen Kass, Frankie Rayder, Matt Levin, Justin Theroux, Andy Dick, Woodrow Asai, Andrew Wilson, Vikram Chatwal, Kashana, Jonah Luber, Michael McAlpin, Ãve Salvail, Shavo Odadjian, Eliot Johnson, Richard Gladys, Amy Stiller, John Vargas, Jennifer Coolidge, Tony Kanal, Endre Hules, Nora Dunn, Ric Pipino, Jerry Stahl, Jennifer McComb, Johann Urb, Luc Commeret, Herb Lieberz, Zoya, Colin McNish, Darren Copeland, Richard Stanley, Shabazz Richardson, Rohan Quine, Svetlana, Eric Winzenreid, Charles Brame, James Marsden, Rudy Segura, Randall Slavin, Patton Oswalt, Irina Pantaeva, Stan Chu, Kum Ming Ho, Theo Kogan, Lam Bor, Angel 11:11, Luther Creek, Dechen Thurman, Kenny Max, Kina, David Pressman, Godfrey, Taj Crown, Richie Rich, King, Frederic Fekkai, Kevyn Aucoin, Boris Kachscovsky, Mitch Winston, Mason Webb, Alexa Nikolas, Victoria Beckham, Gavin Rossdale, Winona Ryder, Vince Vaughn, Billy Zane, Fabio, Klara Landrat",Ben Stiller
23000000.0,10866,en,97.000000,2001-10-05,36642838.0,Released,Joy Ride,6.3,328.0,2001,1.59,Joy Ride Collection,Friday,October,"Mystery, Thriller, Drama","Steve Zahn, Paul Walker, Leelee Sobieski, Jessica Bowman, Stuart Stone, Basil Wallace, Brian Leckner, Mary Wickliffe, McKenzie Satterthwaite, Dell Yount, Kenneth White, Luis CortÃ©s, Michael McCleery, Jim Beaver, Rachel Singer, Satch Huizenga, Terry Leonard, Gwenda Deacon, Robert Winley, Ali Gage, Jack Moore, Hugh Dane, Lee Stepp, Jay Hernandez, Huey Redwine, John Maynard, Peter Weireter, James MacDonald",John Dahl
0.0,13612,en,99.000000,1980-07-18,41675194.0,Released,Cheech & Chong's Next Movie,6.5,70.0,1980,0.0,Cheech & Chong Collection,Friday,July,"Action, Adventure, Comedy","Cheech Marin, Tommy Chong, Evelyn Guerrero, Betty Kennedy, Paul Reubens, Cassandra Peterson, Phil Hartman, Rita Wilson, Shelby Chong, Edie McClurg, Michael Winslow",Tommy Chong
4000000.0,984,en,102.000000,1971-12-21,35976000.0,Released,Dirty Harry,7.4,630.0,1971,8.99,Dirty Harry Collection,Tuesday,December,"Action, Crime, Thriller","Clint Eastwood, Harry Guardino, Reni Santoni, John Vernon, Andrew Robinson, John Larch, John Mitchum, Mae Mercer, Lyn Edgington, Ruth Kobart, Woodrow Parfrey, Josef Sommer, William Paterson, James Nolan, Maurice Argent, Jo De Winter, Albert Popwell, Joy Carlin, Bill Couch, Diana Davidson, Vince Deadrick Sr., Chuck Dorsett, Al Dunlap, Larry Duran, George Fargo, Lois Foraker, Max Gail, John Garber, Christopher Pray, Eddie Garrett, James W. Gavin, David Gilliam, Don Haggerty, Scott Hale, Kate Harper, Bob Harris, Chuck Hicks, Raymond Johnson, Richard Lawson, Laurie Mock, Ann Noland, Kathleen O'Malley, Angela Paton, Victor Paul, Debralee Scott, Don Siegel, Kristoffer Tabori, Tony Dario",Don Siegel
6000000.0,141,en,113.000000,2001-01-18,1270522.0,Released,Donnie Darko,7.7,3574.0,2001,0.21,Darko Collection,Thursday,January,"Fantasy, Drama, Mystery","Jake Gyllenhaal, Jena Malone, Patrick Swayze, Maggie Gyllenhaal, Drew Barrymore, Beth Grant, Holmes Osborne, Daveigh Chase, Mary McDonnell, James Duval, Arthur Taxier, Katharine Ross, Patience Cleveland, David St. James, Jazzie Mahannah, Jolene Purdy, David Moreland, Noah Wyle, Kristina Malota, Marina Malota, Scotty Leavenworth, Phyllis Lyons, Gary Lundy, Alex Greenwald, Stuart Stone, Joan Blair, Seth Rogen, Mark Hoffman",Richard Kelly
115000000.0,585,en,92.000000,2001-11-01,562816256.0,Released,"Monsters, Inc.",7.5,6150.0,2001,4.89,"Monsters, Inc. Collection",Thursday,November,"Animation, Comedy, Family","John Goodman, Billy Crystal, Mary Gibbs, Steve Buscemi, James Coburn, Jennifer Tilly, Bob Peterson, John Ratzenberger, Frank Oz, Steve Susskind, Bonnie Hunt, Jeff Pidgeon, Samuel Lord Black, Jack Angel, Bob Bergen, Rodger Bumpass, Gino Conforti, Jennifer Darling, Patti Deutsch, Pete Docter, Bobby Edner, Ashley Edner, Paul Eiding, Katie Scarlettr, Bill Farmer, Keegan Farrell, Pat Fraley, Teresa Ganzel, Taylor Gifaldi, Marc John Jefferies, Joe Lala, Noah Luke, Sherry Lynn, Danny Mann, Mona Marshall, Mickie McGowan, Laraine Newman, Kay Panabaker, Bret 'Brook' Parker, Phil Proctor, Josh Qualtieri, Guido Quaroni, Jan Rabson, Lisa Raggio, Joe Ranft, Katherine Ringgold, Sophia Ranft, Bob Scott, Jim Thornton, Lee Unkrich, Wallace Shawn, Daniel Gerson, David Silverman",Pete Docter
0.0,45964,en,97.000000,1979-10-26,0.0,Released,When a Stranger Calls,6.3,51.0,1979,0.0,When a Stranger Calls Collection,Friday,October,"Horror, Thriller","Carol Kane, Charles Durning, Colleen Dewhurst, Tony Beckley, Rutanya Alda, Carmen Argenziano, Kirsten Larkin, Ron O'Neal, Heetu, Rachel Roberts, Michael Champion, William Boyett, Arell Blanton",Fred Walton
125000000.0,671,en,152.000000,2001-11-16,976475550.0,Released,Harry Potter and the Philosopher's Stone,7.5,7188.0,2001,7.81,Harry Potter Collection,Friday,November,"Adventure, Fantasy, Family","Daniel Radcliffe, Rupert Grint, Emma Watson, Richard Harris, Tom Felton, Robbie Coltrane, Alan Rickman, Maggie Smith, Richard Griffiths, Ian Hart, Fiona Shaw, John Hurt, David Bradley, Matthew Lewis, Sean Biggerstaff, Warwick Davis, Harry Melling, James Phelps, Oliver Phelps, John Cleese, Chris Rankin, Alfie Enoch, Devon Murray, Jamie Waylett, Josh Herdman, ZoÃ« Wanamaker, Julie Walters, Bonnie Wright, Luke Youngblood, Verne Troyer, Adrian Rawlins, Geraldine Somerville, Elizabeth Spriggs, Nina Young, Terence Bayler, Leslie Phillips, Simon Fisher-Becker, Derek Deadman, Ray Fearon, Eleanor Columbus, Ben Borowiecki, Danielle Tabor, Leilah Sutherland, Emily Dale, Will Theakston, Scot Fearn, Saunders Triplets, Amy Puglia, David Brett, Leila Hoffman, Hazel Showham, Christina Petrou, Gemma Sandzer, Derek Hough, Julianne Hough, Zoe Sugg, Jimmy Vee, Kieri Kennedy",Chris Columbus
14000000.0,16085,en,149.000000,1968-09-19,52223306.0,Released,Funny Girl,6.9,90.0,1968,3.73,Fanny Brice Collection,Thursday,September,"Drama, Comedy, Music, Romance","Barbra Streisand, Omar Sharif, Kay Medford, Anne Francis, Walter Pidgeon, Lee Allen, Mae Questel, Gerald Mohr, Frank Faylen, Alena Johnston, Thordis Brandt",William Wyler
0.0,16441,en,118.000000,1982-08-20,14056528.0,Released,The Beastmaster,6.0,99.0,1982,0.0,Beastmaster Collection,Friday,August,"Action, Fantasy","Marc Singer, Tanya Roberts, Rip Torn, John Amos, Joshua Milrad, Rod Loomis, Ben Hammer, Ralph Strait, Billy Jayne, Janet DeMay, Christine Kellogg, Janet Jones, Tony Epper, Vanna Bonta, Kim Tabet",Don Coscarelli
0.0,37835,en,101.000000,1980-09-10,0.0,Released,The Exterminator,6.1,35.0,1980,0.0,The Exterminator Collection,Wednesday,September,"Action, Thriller, Crime, Drama","Christopher George, Samantha Eggar, Robert Ginty, Steve James, Tony DiBenedetto, Dick Boccelli, Patrick Farrelly, Michele Harrell, David Lipman, Cindy Wilks, Dennis Boutsikaris, Roger Grimsby, Judy Licht, Stan Getz, Louis Edmonds, Irwin Keyes, Samuel L. Jackson",James Glickenhaus
0.0,26398,en,90.000000,1976-07-01,0.0,Released,At the Earth's Core,5.4,35.0,1976,0.0,Caprona Collection,Thursday,July,"Adventure, Fantasy, Science Fiction","Doug McClure, Peter Cushing, Caroline Munro, Cy Grant, Godfrey James, Sean Lynch, Keith Barron, Helen Gill, Anthony Verner, Robert Gillespie, Michael Crane, Bobby Parr, Andee Cromarty",Kevin Connor
9000000.0,10649,en,96.000000,1976-12-20,46236000.0,Released,The Enforcer,6.7,232.0,1976,5.14,Dirty Harry Collection,Monday,December,"Action, Crime, Thriller","Clint Eastwood, Tyne Daly, Harry Guardino, Bradford Dillman, John Mitchum, DeVeren Bookwalter, John Crawford, Samantha Doane, Robert F. Hoy, Jocelyn Jones, M.G. Kelly, Nick Pellegrino, Albert Popwell, Rudy Ramos, Bill Ackridge",James Fargo
0.0,27591,en,90.000000,1977-07-06,0.0,Released,The People That Time Forgot,5.4,18.0,1977,0.0,Caprona Collection,Wednesday,July,"Adventure, Fantasy, Science Fiction","Patrick Wayne, Doug McClure, Sarah Douglas, Dana Gillespie, Thorley Walters, Shane Rimmer, Tony Britton, John Hallam, David Prowse, Milton Reid, Kiran Shah, Richard LeParmentier, Jimmy Ray, Tony McHale",Kevin Connor
22000000.0,10650,en,117.000000,1983-12-07,67642693.0,Released,Sudden Impact,6.5,210.0,1983,3.07,Dirty Harry Collection,Wednesday,December,"Action, Crime, Thriller","Clint Eastwood, Sondra Locke, Pat Hingle, Bradford Dillman, Paul Drake, Audrie Neenan, Jack Thibeau, Michael Currie, Albert Popwell, Mark Keyloun, Kevyn Major Howard, Bette Ford, Nancy Parsons, Joe Bellan, Wendell Wellman, Mara Corday, Lisa London",Clint Eastwood
40000000.0,8007,en,106.000000,2001-11-17,91753202.0,Released,Behind Enemy Lines,6.0,464.0,2001,2.29,Behind Enemy Lines Collection,Saturday,November,"Action, Drama, Thriller, War","Owen Wilson, Gene Hackman, Gabriel Macht, Charles Malik Whitfield, David Keith, Olek Krupa, Joaquim de Almeida, Vladimir Mashkov, Marko Igonda, Eyal Podell, Geoff Pierson, Aernout Van Lynden, Sam Jaeger, Shane Johnson, Don Winston, Laurence Mason, Leon Russom, Todd Boyce, Dorothy Lucey",John Moore
85000000.0,161,en,116.000000,2001-12-07,450717150.0,Released,Ocean's Eleven,7.2,3857.0,2001,5.3,Ocean's Collection,Friday,December,"Thriller, Crime","George Clooney, Brad Pitt, Matt Damon, Andy GarcÃ­a, Julia Roberts, Casey Affleck, Scott Caan, Carl Reiner, Bernie Mac, Elliott Gould, Eddie Jemison, Shaobo Qin, Scott L. Schwartz, Scott Beringer, Henry Silva, Holly Marie Combs, Steven Soderbergh, Kerry Rossall, Tim Perez, Rusty Meyers, Don Cheadle, Shane West, Joe La Due",Steven Soderbergh
0.0,1649,en,98.000000,1991-07-19,0.0,Released,Bill & Ted's Bogus Journey,5.9,311.0,1991,0.0,Bill & Ted's Most Excellent Collection,Friday,July,"Adventure, Comedy, Family, Fantasy, Science Fiction","Keanu Reeves, Alex Winter, George Carlin, William Sadler, Joss Ackland, Pam Grier, Amy Stock-Poynton, Jim Martin, Hal Landon Jr., Annette Azcuy, Sarah Trigger, Chelcie Ross, Taj Mahal, Eleni Kelakos, Roy Brocksmith, J. Patrick McNamara, Dana Stevens, Carol Rosenthal, Chris Matheson, Brendan Ryan, William Thorne, Ed Gale, Arturo Gil, Tom Allard, Terry Finn, John Ehrin, Don Forney, Michael Chambers, Bruno Falcon, Ed Cambridge, Tad Horino, William Shatner, Robert Noble",Peter Hewitt
93000000.0,120,en,178.000000,2001-12-18,871368364.0,Released,The Lord of the Rings: The Fellowship of the Ring,8.0,8892.0,2001,9.37,The Lord of the Rings Collection,Tuesday,December,"Adventure, Fantasy, Action","Elijah Wood, Ian McKellen, Cate Blanchett, Orlando Bloom, Sean Bean, Viggo Mortensen, Hugo Weaving, Liv Tyler, John Rhys-Davies, Christopher Lee, Billy Boyd, Dominic Monaghan, Sean Astin, Andy Serkis, Ian Holm, Craig Parker, Lawrence Makoare, Sala Baker, Sarah McLeod, Marton Csokas, Alan Howard, Noel Appleby, Megan Edwards, Michael Elsworth, Mark Ferguson, Brent McIntyre",Peter Jackson
850000.0,12593,en,78.000000,1972-04-12,0.0,Released,Fritz the Cat,6.2,52.0,1972,0.0,Fritz the Cat Collection,Wednesday,April,"Animation, Comedy, Drama","Skip Hinnant, Rosetta LeNoire, John McCurry, Phil Seuling",Ralph Bakshi
0.0,14683,en,77.000000,1974-09-18,0.0,Released,The Nine Lives of Fritz the Cat,4.4,19.0,1974,0.0,Fritz the Cat Collection,Wednesday,September,"Animation, Comedy","Skip Hinnant, Reva Rose, Bob Holt, Robert Ridgely",Robert Taylor
38000000.0,11595,en,95.000000,1990-06-08,153518974.0,Released,Another 48 Hrs.,5.8,205.0,1990,4.04,48 Hrs. Collection,Friday,June,"Thriller, Action, Comedy, Crime, Drama","Eddie Murphy, Nick Nolte, Brion James, Kevin Tighe, Ed O'Ross, Andrew Divoff, Tisha Campbell-Martin, Bernie Casey, Brent Jennings, Ted Markland, Felice Orlandi, Edward Walsh, David Anthony Marshall, Ken Medlock, Dean Rader Duval",Walter Hill
18000000.0,9610,en,103.000000,1984-06-29,100000000.0,Released,Conan the Destroyer,5.8,391.0,1984,5.56,Conan the Barbarian Collection,Friday,June,"Adventure, Fantasy, Action","Arnold Schwarzenegger, Grace Jones, Wilt Chamberlain, Tracey Walter, Mako, Sarah Douglas, Olivia d'Abo, Pat Roach, Jeff Corey, Sven-Ole Thorsen, AndrÃ© the Giant",Richard Fleischer
12000000.0,150,en,96.000000,1982-12-07,78868508.0,Released,48 Hrs.,6.5,364.0,1982,6.57,48 Hrs. Collection,Tuesday,December,"Thriller, Action, Comedy, Crime, Drama","Nick Nolte, Eddie Murphy, Annette O'Toole, Frank McRae, James Remar, David Patrick Kelly, Sonny Landham, Brion James, Kerry Sherman, Jonathan Banks, James Keane, Tara King, Greta Blackburn, Margot Rose, Denise Crosby, Olivia Brown, Todd Allen, Bill Dearth, Ned Dowd, Jim Haynie, Jack Thibeau, Jon St. Elwood, Clare Nono, Sandy Martin, Matt Landers, Peter Jason, Bill Cross, Chris Mulkey, Marcelino Sanchez, Bennie Dobbins, Walter Scott, W. T. Zacha, Loyd Catlett, B. G. Fisher, Reid Cruickshanks, R. D. Call, Brenda Venus, Gloria Gifford, Nick Dimitri, John Dennis Johnston, Rock A. Walker, Dave Moordigian, J. Wesley Huston, Gary Pettinger, Marquerita Wallace, Angela Robinson, Jack Lightsy, John Hauk, Bob Yanez, Clint Smith, Luis Contreras, Suzanne M. Regard, Ola Ray, Bjaye Turner, Begonya Plaza",Walter Hill
